id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url,bag of words
266192,Wingspan,8.0478,93191,12697,3130,2.4655,2019,1,5,40,70,70,10,educational animals card_game,open_drafting hand_management end_game_bonuses solo_/_solitaire_game turn_order:_progressive set_collection dice_rolling action_queue once-per-game_abilities,elizabeth_hargrave,kaissa_chess_&_games matagot ігромаг mindok 999_games brain_games grok_games mipl lavka_games korea_boardgames rebel_sp._z_o.o. bluebird_games ghenos_games surfin'_meeple_china green_elephant_games angry_lion_games ludofy_creative arclight_games maldito_games asmodee neotroy_games feuerland_spiele divercentro regatul_jocurilor siam_board_games stonemaier_games delta_vision_publishing lautapelit.fi,https://boardgamegeek.com/xmlapi2/thing?id=266192&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,educational animals card_game open_drafting hand_management end_game_bonuses solo_/_solitaire_game turn_order:_progressive set_collection dice_rolling action_queue once-per-game_abilities elizabeth_hargrave kaissa_chess_&_games matagot ігромаг mindok 999_games brain_games grok_games mipl lavka_games korea_boardgames rebel_sp._z_o.o. bluebird_games ghenos_games surfin'_meeple_china green_elephant_games angry_lion_games ludofy_creative arclight_games maldito_games asmodee neotroy_games feuerland_spiele divercentro regatul_jocurilor siam_board_games stonemaier_games delta_vision_publishing lautapelit.fi
120677,Terra Mystica,8.06191,48011,6966,2939,3.9728,2012,2,5,60,150,150,12,economic fantasy civilization territory_building,victory_points_as_a_resource variable_player_powers network_and_route_building increase_value_of_unchosen_resources end_game_bonuses tech_trees_/_tech_tracks area_majority_/_influence hexagon_grid turn_order:_pass_order chaining variable_set-up income,jens_drögemüller helge_ostertag,"swan_panasia_co.,_ltd. mandala_jogos z-man_games white_goblin_games feuerland_spiele capstone_games homoludicus devir テンデイズゲームズ(tendaysgames) bard_centrum_gier filosofia_éditions gém_klub_kft. funbox_jogos mindok cranio_creations zvezda",https://boardgamegeek.com/xmlapi2/thing?id=120677&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"economic fantasy civilization territory_building victory_points_as_a_resource variable_player_powers network_and_route_building increase_value_of_unchosen_resources end_game_bonuses tech_trees_/_tech_tracks area_majority_/_influence hexagon_grid turn_order:_pass_order chaining variable_set-up income jens_drögemüller helge_ostertag swan_panasia_co.,_ltd. mandala_jogos z-man_games white_goblin_games feuerland_spiele capstone_games homoludicus devir テンデイズゲームズ(tendaysgames) bard_centrum_gier filosofia_éditions gém_klub_kft. funbox_jogos mindok cranio_creations zvezda"
312484,Lost Ruins of Arnak,8.07466,44118,5628,1464,2.9221,2020,1,4,30,120,120,12,travel adventure exploration fantasy ancient,"market resource_to_move worker_placement deck,_bag,_and_pool_building solo_/_solitaire_game contracts multi-use_cards turn_order:_progressive once-per-game_abilities",elwen mín,"heidelbär_games kaissa_chess_&_games fantasmagoria hobby_japan devir gém_klub_kft. more_fun_co.,_ltd. mindok lex_games spilbræt.dk czech_games_edition rebel_sp._z_o.o. cranio_creations brädspel.se lord_of_boards games4you iello gaga_games white_goblin_games dicetree_games lautapelit.fi one_moment_games",https://boardgamegeek.com/xmlapi2/thing?id=312484&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"travel adventure exploration fantasy ancient market resource_to_move worker_placement deck,_bag,_and_pool_building solo_/_solitaire_game contracts multi-use_cards turn_order:_progressive once-per-game_abilities elwen mín heidelbär_games kaissa_chess_&_games fantasmagoria hobby_japan devir gém_klub_kft. more_fun_co.,_ltd. mindok lex_games spilbræt.dk czech_games_edition rebel_sp._z_o.o. cranio_creations brädspel.se lord_of_boards games4you iello gaga_games white_goblin_games dicetree_games lautapelit.fi one_moment_games"
295770,Frosthaven,8.84393,6967,1713,371,4.3693,2022,1,4,90,180,180,14,fighting miniatures adventure fantasy exploration,"campaign_/_battle_card_driven communication_limits variable_player_powers cooperative_game simultaneous_action_selection hand_management deck,_bag,_and_pool_building deck_construction scenario_/_mission_/_campaign_game solo_/_solitaire_game legacy_game multi-use_cards hexagon_grid modular_board grid_movement once-per-game_abilities narrative_choice_/_paragraph",isaac_childres,albi_polska feuerland_spiele delta_vision_publishing cephalofair_games albi,https://boardgamegeek.com/xmlapi2/thing?id=295770&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fighting miniatures adventure fantasy exploration campaign_/_battle_card_driven communication_limits variable_player_powers cooperative_game simultaneous_action_selection hand_management deck,_bag,_and_pool_building deck_construction scenario_/_mission_/_campaign_game solo_/_solitaire_game legacy_game multi-use_cards hexagon_grid modular_board grid_movement once-per-game_abilities narrative_choice_/_paragraph isaac_childres albi_polska feuerland_spiele delta_vision_publishing cephalofair_games albi"
237182,Root,8.07479,51335,7571,2164,3.8064,2018,2,4,60,90,90,10,wargame animals territory_building negotiation fantasy,variable_player_powers hand_management action_retrieval action_points area_movement race sudden_death_ending take_that area_majority_/_influence multi-use_cards point_to_point_movement negotiation dice_rolling action_queue variable_set-up,cole_wehrle,leder_games ms_edizioni 2tomatoes_games cmon_global_limited arclight_games fox_in_the_box portal_games crowd_games kilogames korea_boardgames matagot spielworxx tower_tactic_games delta_vision_publishing yoka_games quality_beast meeplebr,https://boardgamegeek.com/xmlapi2/thing?id=237182&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,wargame animals territory_building negotiation fantasy variable_player_powers hand_management action_retrieval action_points area_movement race sudden_death_ending take_that area_majority_/_influence multi-use_cards point_to_point_movement negotiation dice_rolling action_queue variable_set-up cole_wehrle leder_games ms_edizioni 2tomatoes_games cmon_global_limited arclight_games fox_in_the_box portal_games crowd_games kilogames korea_boardgames matagot spielworxx tower_tactic_games delta_vision_publishing yoka_games quality_beast meeplebr
164928,Orléans,8.06176,31371,4495,1076,3.026,2014,2,5,90,90,90,12,religious travel medieval,"simultaneous_action_selection deck,_bag,_and_pool_building end_game_bonuses events tech_trees_/_tech_tracks contracts point_to_point_movement turn_order:_progressive worker_placement,_different_worker_types variable_set-up",reiner_stockhausen,"swan_panasia_co.,_ltd. meeple tasty_minstrel_games white_goblin_games arclight_games capstone_games dlp_games engames arrakis_games korea_boardgames matagot bga_plus surfin'_meeple_china games7days baldar cranio_creations meeplebr gaga_games",https://boardgamegeek.com/xmlapi2/thing?id=164928&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"religious travel medieval simultaneous_action_selection deck,_bag,_and_pool_building end_game_bonuses events tech_trees_/_tech_tracks contracts point_to_point_movement turn_order:_progressive worker_placement,_different_worker_types variable_set-up reiner_stockhausen swan_panasia_co.,_ltd. meeple tasty_minstrel_games white_goblin_games arclight_games capstone_games dlp_games engames arrakis_games korea_boardgames matagot bga_plus surfin'_meeple_china games7days baldar cranio_creations meeplebr gaga_games"
192135,Too Many Bones,8.34326,13332,2450,526,3.8536,2017,1,4,60,120,120,12,fantasy dice fighting adventure,variable_player_powers cooperative_game resource_to_move tech_trees_/_tech_tracks scenario_/_mission_/_campaign_game solo_/_solitaire_game square_grid die_icon_resolution stat_check_resolution grid_movement dice_rolling turn_order:_role_order role_playing narrative_choice_/_paragraph,adam_carlson josh_j._carlson,sd_games lavka_games dice_realm gameland_游戏大陆 portal_games reflexshop frosted_games lucky_duck_games chip_theory_games,https://boardgamegeek.com/xmlapi2/thing?id=192135&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy dice fighting adventure variable_player_powers cooperative_game resource_to_move tech_trees_/_tech_tracks scenario_/_mission_/_campaign_game solo_/_solitaire_game square_grid die_icon_resolution stat_check_resolution grid_movement dice_rolling turn_order:_role_order role_playing narrative_choice_/_paragraph adam_carlson josh_j._carlson sd_games lavka_games dice_realm gameland_游戏大陆 portal_games reflexshop frosted_games lucky_duck_games chip_theory_games
96848,Mage Knight Board Game,8.08499,33315,6407,2723,4.3639,2011,1,4,60,240,240,14,fighting miniatures adventure fantasy exploration,"variable_player_powers cooperative_game hand_management deck,_bag,_and_pool_building solo_/_solitaire_game multi-use_cards hexagon_grid modular_board turn_order:_claim_action grid_movement dice_rolling open_drafting role_playing card_play_conflict_resolution",vlaada_chvátil,intrafin_games giochi_uniti rexhry neca pegasus_spiele asmodee wizkids_(i) lacerta,https://boardgamegeek.com/xmlapi2/thing?id=96848&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"fighting miniatures adventure fantasy exploration variable_player_powers cooperative_game hand_management deck,_bag,_and_pool_building solo_/_solitaire_game multi-use_cards hexagon_grid modular_board turn_order:_claim_action grid_movement dice_rolling open_drafting role_playing card_play_conflict_resolution vlaada_chvátil intrafin_games giochi_uniti rexhry neca pegasus_spiele asmodee wizkids_(i) lacerta"
199792,Everdell,8.02615,54686,7151,1659,2.827,2018,1,4,40,80,80,10,fantasy city_building animals card_game,hand_management worker_placement end_game_bonuses solo_/_solitaire_game contracts set_collection ownership open_drafting variable_set-up income,james_a._wilson,kaissa_chess_&_games fantasmagoria matagot yoka_games gém_klub_kft. ігромаг pegasus_spiele cmon_global_limited mipl starling_games_(ii) rebel_sp._z_o.o. hobby_world arclight_games rexhry galápagos_jogos maldito_games abraxas white_goblin_games gameology_(gameology_romania),https://boardgamegeek.com/xmlapi2/thing?id=199792&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,fantasy city_building animals card_game hand_management worker_placement end_game_bonuses solo_/_solitaire_game contracts set_collection ownership open_drafting variable_set-up income james_a._wilson kaissa_chess_&_games fantasmagoria matagot yoka_games gém_klub_kft. ігромаг pegasus_spiele cmon_global_limited mipl starling_games_(ii) rebel_sp._z_o.o. hobby_world arclight_games rexhry galápagos_jogos maldito_games abraxas white_goblin_games gameology_(gameology_romania)
251247,Barrage,8.16341,17703,2597,1027,4.1139,2019,1,4,60,120,120,14,economic industry_/_manufacturing environmental,variable_player_powers network_and_route_building action_retrieval worker_placement end_game_bonuses solo_/_solitaire_game contracts turn_order:_stat-based ownership variable_set-up income,simone_luciani tommaso_battista,sternenschimmermeer intrafin_games feuerland_spiele portal_games game_harbor crowd_games korea_boardgames galápagos_jogos woodcat テンデイズゲームズ(tendaysgames) delta_vision_publishing maldito_games cranio_creations,https://boardgamegeek.com/xmlapi2/thing?id=251247&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,economic industry_/_manufacturing environmental variable_player_powers network_and_route_building action_retrieval worker_placement end_game_bonuses solo_/_solitaire_game contracts turn_order:_stat-based ownership variable_set-up income simone_luciani tommaso_battista sternenschimmermeer intrafin_games feuerland_spiele portal_games game_harbor crowd_games korea_boardgames galápagos_jogos woodcat テンデイズゲームズ(tendaysgames) delta_vision_publishing maldito_games cranio_creations
324856,The Crew: Mission Deep Sea,8.15285,17538,2346,341,2.0293,2021,2,5,20,20,20,10,card_game adventure mythology nautical deduction,communication_limits cooperative_game hand_management scenario_/_mission_/_campaign_game trick-taking,thomas_sing,"zvezda swan_panasia_co.,_ltd. mipl galakta gp_games piatnik kaissa_chess_&_games giochi_uniti devir korea_boardgames kosmos iello mindok 999_games",https://boardgamegeek.com/xmlapi2/thing?id=324856&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1,"card_game adventure mythology nautical deduction communication_limits cooperative_game hand_management scenario_/_mission_/_campaign_game trick-taking thomas_sing zvezda swan_panasia_co.,_ltd. mipl galakta gp_games piatnik kaissa_chess_&_games giochi_uniti devir korea_boardgames kosmos iello mindok 999_games"
